5,136,210,3,389,100,79,-90.723671,42.525559
3,72,210,538,200,89,76,-90.723251,42.525831
4,68,210,1136,283,110,64,-90.723969,42.525550
4,40,210,867,317,148,134,-90.723711,42.525565
3,69,210,1018,89,68,51,-90.722421,42.525927
3,115,210,836,169,71,65,-90.723098,42.525807
2,35,211,862,284,112,93,-90.723802,42.525819
5,136,211,3,389,100,79,-90.723671,42.525559
3,72,211,528,206,92,78,-90.723273,42.525824
3,115,211,836,170,73,66,-90.723106,42.525804
4,68,211,1128,277,105,62,-90.723995,42.525542
4,40,211,867,317,148,134,-90.723711,42.525565
3,115,212,836,171,74,68,-90.723118,42.525800
4,68,212,1121,271,100,62,-90.724016,42.525535
2,35,212,862,284,112,93,-90.723802,42.525819
3,72,212,518,213,95,79,-90.723294,42.525817
4,40,212,867,317,148,134,-90.723711,42.525565
5,136,212,3,389,100,79,-90.723671,42.525559
4,109,212,753,249,65,48,-90.724107,42.525399
5,136,213,3,389,100,79,-90.723671,42.525559
3,72,213,506,220,99,82,-90.723318,42.525809
4,40,213,867,317,148,134,-90.723711,42.525565
3,115,213,836,172,75,69,-90.723126,42.525798
2,35,213,862,284,112,93,-90.723802,42.525819
4,68,213,1114,266,95,60,-90.724042,42.525527
4,109,213,749,252,66,51,-90.724078,42.525408
4,40,214,867,317,148,134,-90.723711,42.525565
2,35,214,862,284,112,93,-90.723802,42.525819
5,136,214,3,389,100,80,-90.723671,42.525559
4,109,214,745,256,67,52,-90.724055,42.525415
3,72,214,494,227,102,85,-90.723340,42.525802
3,115,214,836,173,76,70,-90.723133,42.525795
4,68,214,1107,260,91,60,-90.724065,42.525519
2,35,215,862,284,112,93,-90.723802,42.525819
5,136,215,3,390,100,79,-90.723671,42.525559
3,115,215,836,174,77,71,-90.723140,42.525793
4,68,215,1101,254,87,61,-90.724086,42.525512
4,40,215,867,317,148,134,-90.723711,42.525565
3,72,215,480,234,107,90,-90.723365,42.525794
4,109,215,742,259,68,53,-90.724037,42.525421
5,136,216,3,390,100,79,-90.723671,42.525559
4,68,216,1095,248,83,62,-90.724108,42.525505
4,40,216,867,317,148,134,-90.723711,42.525565
2,35,216,862,284,112,93,-90.723802,42.525819
4,109,216,739,263,70,54,-90.724017,42.525427
3,72,216,465,243,111,94,-90.723390,42.525785
3,115,216,837,174,77,74,-90.723151,42.525789
2,35,217,862,284,112,93,-90.723802,42.525819
4,68,217,1089,243,80,62,-90.724130,42.525497
4,40,217,867,317,148,134,-90.723711,42.525565
3,115,217,837,175,79,75,-90.723158,42.525787
4,109,217,735,266,72,56,-90.723997,42.525434
5,136,217,3,390,99,79,-90.723671,42.525559
3,72,217,449,252,116,99,-90.723414,42.525777
5,135,217,528,194,111,47,-90.723527,42.525742
4,109,218,731,270,75,57,-90.723978,42.525440
3,115,218,837,176,80,76,-90.723165,42.525785
4,68,218,1083,237,78,63,-90.724155,42.525489
3,72,218,431,261,122,105,-90.723438,42.525769
5,136,218,3,390,99,79,-90.723671,42.525559
2,35,218,862,284,112,93,-90.723802,42.525819
4,40,218,867,317,148,134,-90.723711,42.525565
5,135,218,485,203,108,48,-90.723551,42.525725
4,109,219,727,274,77,60,-90.723953,42.525448
2,35,219,862,284,112,93,-90.723802,42.525819
5,136,219,3,390,99,79,-90.723671,42.525559
4,40,219,867,317,148,134,-90.723711,42.525565
5,135,219,441,212,106,48,-90.723572,42.525712
3,115,219,837,177,81,77,-90.723171,42.525782
4,68,219,1078,231,75,64,-90.724180,42.525481
3,72,219,411,272,129,111,-90.723463,42.525761
5,136,220,3,390,99,79,-90.723671,42.525559
4,68,220,1072,226,73,64,-90.724207,42.525473
4,40,220,867,317,148,134,-90.723711,42.525565
2,35,220,862,284,112,93,-90.723802,42.525819
3,115,220,837,177,82,79,-90.723178,42.525780
4,109,220,723,279,79,61,-90.723933,42.525454
5,135,220,398,221,103,49,-90.723592,42.525698
3,72,220,388,283,139,119,-90.723487,42.525753
3,72,221,364,296,148,127,-90.723512,42.525744
2,35,221,862,284,112,93,-90.723802,42.525819
5,136,221,3,390,100,79,-90.723671,42.525559
4,40,221,867,317,148,134,-90.723711,42.525565
5,135,221,354,229,101,51,-90.723610,42.525685
4,68,221,1066,220,71,66,-90.724230,42.525465
4,109,221,719,283,82,64,-90.723911,42.525462
3,115,221,837,178,83,80,-90.723184,42.525778
4,40,222,867,317,148,134,-90.723711,42.525565
2,35,222,862,284,112,93,-90.723802,42.525819
3,72,222,338,310,158,136,-90.723536,42.525736
3,115,222,837,179,84,81,-90.723191,42.525776
4,68,222,1060,214,69,67,-90.724260,42.525455
4,109,222,714,288,85,66,-90.723890,42.525468
5,135,222,311,238,98,51,-90.723627,42.525674
5,136,222,3,390,100,79,-90.723671,42.525559
3,115,223,838,180,84,82,-90.723197,42.525774
4,40,223,867,317,148,134,-90.723711,42.525565
4,68,223,1053,209,67,66,-90.724299,42.525443
4,109,223,709,294,88,68,-90.723868,42.525476
5,136,223,3,390,100,79,-90.723671,42.525559
5,135,223,267,247,96,52,-90.723643,42.525663
2,37,223,1571,480,394,167,-90.723525,42.525738
4,110,223,1670,400,211,168,-90.723631,42.525695
2,35,223,862,284,112,93,-90.723802,42.525819
3,72,223,309,326,170,146,-90.723560,42.525728
5,135,224,224,256,93,52,-90.723658,42.525654
2,37,224,1416,469,386,165,-90.723543,42.525730
4,40,224,867,317,148,134,-90.723711,42.525565
4,109,224,704,299,91,73,-90.723842,42.525484
4,110,224,1633,393,197,154,-90.723649,42.525689
5,136,224,3,390,100,79,-90.723671,42.525559
2,35,224,862,284,112,94,-90.723801,42.525818
3,72,224,276,344,184,157,-90.723584,42.525719
3,115,224,838,180,85,84,-90.723203,42.525772
2,37,225,1262,459,376,162,-90.723562,42.525722
4,40,225,867,317,148,134,-90.723711,42.525565
5,136,225,3,390,100,79,-90.723671,42.525559
4,110,225,1597,385,184,140,-90.723670,42.525683
5,135,225,180,264,90,54,-90.723672,42.525644
4,109,225,699,306,94,75,-90.723821,42.525491
2,35,225,862,284,112,94,-90.723801,42.525818
3,72,225,238,365,199,170,-90.723608,42.525711
3,115,225,838,181,86,84,-90.723206,42.525771
2,37,226,1107,449,368,158,-90.723582,42.525714
4,110,226,1562,378,172,127,-90.723692,42.525676
3,115,226,838,182,86,85,-90.723212,42.525769
4,40,226,867,317,148,134,-90.723711,42.525565
2,35,226,862,284,112,94,-90.723801,42.525818
3,72,226,192,390,219,184,-90.723633,42.525703
5,136,226,3,390,100,79,-90.723671,42.525559
4,109,226,694,312,97,79,-90.723798,42.525499
5,135,226,137,273,87,54,-90.723685,42.525636
4,40,227,867,317,148,134,-90.723711,42.525565
2,37,227,952,439,360,155,-90.723603,42.525705
5,136,227,3,390,100,79,-90.723671,42.525559
3,72,227,139,420,241,201,-90.723658,42.525694
4,110,227,1529,371,161,114,-90.723715,42.525668
2,35,227,862,284,112,94,-90.723801,42.525818
5,135,227,94,282,84,55,-90.723696,42.525627
4,109,227,688,319,100,81,-90.723780,42.525505
3,115,227,838,182,87,87,-90.723218,42.525767
4,40,228,867,317,148,134,-90.723711,42.525565
4,110,228,1498,363,152,103,-90.723740,42.525661
2,37,228,797,429,352,152,-90.723625,42.525696
5,136,228,3,390,100,79,-90.723671,42.525559
3,115,228,838,183,88,87,-90.723221,42.525766
2,35,228,862,284,112,94,-90.723801,42.525818
3,72,228,84,455,259,221,-90.723682,42.525685
4,109,228,681,327,104,84,-90.723758,42.525512
5,135,228,50,291,82,56,-90.723707,42.525619
4,109,229,674,335,108,88,-90.723737,42.525519
5,136,229,3,390,100,79,-90.723671,42.525559
2,35,229,862,284,112,94,-90.723801,42.525818
4,40,229,867,318,148,133,-90.723711,42.525565
3,72,229,38,495,262,247,-90.723706,42.525676
4,110,229,1470,356,142,93,-90.723765,42.525653
5,135,229,7,300,79,56,-90.723718,42.525613
2,37,229,643,419,343,149,-90.723648,42.525686
3,115,229,838,184,89,88,-90.723226,42.525764
2,37,230,488,409,334,145,-90.723673,42.525676
5,136,230,3,390,100,79,-90.723671,42.525559
3,72,230,9,541,241,280,-90.723729,42.525665
5,135,230,-37,308,77,58,-90.723728,42.525606
4,40,230,867,318,148,133,-90.723711,42.525565
4,109,230,666,344,112,93,-90.723714,42.525526
3,115,230,838,184,90,89,-90.723229,42.525763
4,110,230,1443,349,135,84,-90.723791,42.525645
2,35,230,862,284,112,94,-90.723801,42.525818
4,40,231,867,318,148,133,-90.723711,42.525565
4,109,231,656,354,117,98,-90.723691,42.525533
2,37,231,333,399,326,142,-90.723699,42.525665
5,136,231,3,390,100,79,-90.723671,42.525559
4,110,231,1419,341,128,78,-90.723815,42.525637
2,35,231,862,284,112,94,-90.723801,42.525818
3,72,231,-1,592,196,320,-90.723750,42.525655
3,115,231,839,185,89,90,-90.723235,42.525761
4,110,232,1397,334,122,71,-90.723843,42.525629
2,37,232,179,389,317,139,-90.723726,42.525653
3,72,232,0,647,136,367,-90.723768,42.525645
3,115,232,839,186,90,90,-90.723238,42.525760
4,40,232,867,318,148,133,-90.723711,42.525565
2,35,232,862,284,112,93,-90.723802,42.525819
5,136,232,3,390,100,79,-90.723671,42.525559
4,109,232,646,364,123,104,-90.723669,42.525541
4,109,233,634,375,130,110,-90.723648,42.525547
3,115,233,839,186,91,91,-90.723240,42.525759
5,136,233,3,390,101,79,-90.723671,42.525559
4,40,233,867,318,148,133,-90.723711,42.525565
4,110,233,1376,327,117,67,-90.723866,42.525622
2,35,233,862,284,112,93,-90.723802,42.525819
2,37,233,24,379,309,135,-90.723756,42.525641
2,35,234,862,284,112,93,-90.723802,42.525819
4,109,234,621,388,138,116,-90.723626,42.525554
2,37,234,-131,369,300,132,-90.723787,42.525628
5,136,234,3,390,100,79,-90.723671,42.525559
4,110,234,1357,319,112,64,-90.723891,42.525614
3,115,234,839,187,91,92,-90.723246,42.525757
4,40,234,867,318,148,133,-90.723711,42.525565
5,136,235,3,390,100,79,-90.723671,42.525559
2,35,235,862,284,112,93,-90.723802,42.525819
4,40,235,867,318,148,133,-90.723711,42.525565
4,109,235,607,401,147,124,-90.723605,42.525561
3,115,235,839,188,92,92,-90.723248,42.525756
4,110,235,1340,312,107,61,-90.723916,42.525606
4,110,236,1324,305,103,59,-90.723940,42.525598
4,109,236,593,417,155,132,-90.723583,42.525568
4,40,236,867,319,148,132,-90.723711,42.525565
3,115,236,839,189,92,92,-90.723251,42.525756
2,35,236,862,284,112,93,-90.723802,42.525819
5,136,236,3,390,100,79,-90.723671,42.525559
4,40,237,867,319,148,132,-90.723711,42.525565
4,110,237,1309,297,99,59,-90.723962,42.525591
2,35,237,862,284,112,93,-90.723802,42.525819
5,136,237,4,390,99,79,-90.723671,42.525559
3,73,237,1781,597,205,219,-90.723676,42.525550
3,115,237,839,189,93,93,-90.723254,42.525755
4,109,237,576,434,166,141,-90.723562,42.525575
5,136,238,4,390,99,79,-90.723671,42.525559
3,115,238,839,190,93,93,-90.723256,42.525754
4,109,238,558,454,178,152,-90.723540,42.525583
4,110,238,1296,290,94,58,-90.723987,42.525583
4,40,238,867,319,148,132,-90.723711,42.525565
2,35,238,862,284,112,93,-90.723802,42.525819
3,73,238,1734,565,208,209,-90.723664,42.525553
5,136,239,4,390,99,79,-90.723671,42.525559
4,109,239,537,476,191,165,-90.723518,42.525590
4,110,239,1283,283,90,58,-90.724010,42.525576
3,74,239,658,137,56,50,-90.722854,42.525957
2,35,239,862,284,112,93,-90.723802,42.525819
3,115,239,840,191,93,93,-90.723259,42.525753
4,40,239,867,319,148,132,-90.723711,42.525565
3,73,239,1687,533,210,199,-90.723651,42.525557
3,73,240,1640,501,213,190,-90.723636,42.525561
3,115,240,840,192,93,93,-90.723261,42.525752
4,109,240,513,502,207,180,-90.723495,42.525597
5,136,240,4,390,99,79,-90.723671,42.525559
4,110,240,1271,275,87,59,-90.724034,42.525568
2,35,240,862,284,112,93,-90.723802,42.525819
4,40,240,867,319,148,132,-90.723711,42.525565
3,74,240,652,140,59,50,-90.722875,42.525951
3,115,241,840,192,94,93,-90.723261,42.525752
4,109,241,483,532,226,197,-90.723474,42.525604
4,110,241,1259,268,84,60,-90.724056,42.525561
5,136,241,4,390,99,79,-90.723671,42.525559
2,35,241,862,284,112,93,-90.723802,42.525819
3,74,241,648,142,60,50,-90.722888,42.525947
4,40,241,867,319,148,132,-90.723711,42.525565
3,73,241,1593,469,215,180,-90.723619,42.525565
4,109,242,448,567,247,218,-90.723451,42.525612
4,110,242,1249,261,80,61,-90.724079,42.525553
5,136,242,4,390,99,79,-90.723671,42.525559
2,35,242,862,284,112,93,-90.723802,42.525819
3,73,242,1546,437,217,170,-90.723600,42.525570
4,40,242,867,319,148,132,-90.723711,42.525565
3,115,242,840,193,94,93,-90.723264,42.525751
3,74,242,645,144,61,51,-90.722907,42.525940
3,73,243,1499,406,220,160,-90.723578,42.525576
5,136,243,4,390,99,79,-90.723671,42.525559
3,75,243,852,163,80,51,-90.723009,42.525828
3,115,243,840,194,94,93,-90.723266,42.525750
3,74,243,641,146,62,51,-90.722920,42.525937
4,110,243,1238,253,78,63,-90.724104,42.525545
2,35,243,863,284,111,93,-90.723802,42.525819
4,109,243,405,608,274,248,-90.723428,42.525619
4,40,243,867,320,148,131,-90.723711,42.525565
3,74,244,636,148,64,52,-90.722938,42.525931
4,109,244,355,657,303,281,-90.723407,42.525626
3,75,244,852,163,80,52,-90.723014,42.525827
5,136,244,3,390,100,79,-90.723671,42.525559
4,40,244,867,320,148,131,-90.723711,42.525565
4,110,244,1228,246,75,64,-90.724131,42.525537
3,73,244,1452,374,222,150,-90.723552,42.525583
2,35,244,863,284,111,93,-90.723802,42.525819
3,115,244,840,194,95,94,-90.723269,42.525749
4,110,245,1217,239,74,66,-90.724154,42.525529
2,35,245,863,284,111,93,-90.723802,42.525819
3,75,245,853,163,80,54,-90.723024,42.525824
3,74,245,631,149,66,54,-90.722956,42.525926
5,136,245,3,390,99,79,-90.723671,42.525559
3,115,245,840,195,95,93,-90.723269,42.525749
3,73,245,1405,342,225,140,-90.723521,42.525591
4,40,245,867,320,148,131,-90.723711,42.525565
4,109,245,300,714,333,302,-90.723389,42.525632
4,110,246,1207,231,71,68,-90.724183,42.525520
4,109,246,244,782,360,283,-90.723380,42.525633
3,115,246,840,196,95,93,-90.723271,42.525749
4,40,246,867,320,148,131,-90.723711,42.525565
3,73,246,1358,310,227,131,-90.723485,42.525601
3,74,246,625,151,69,56,-90.722978,42.525919
3,75,246,853,164,80,54,-90.723028,42.525822
5,136,246,3,390,99,79,-90.723671,42.525559
2,35,246,862,284,112,93,-90.723802,42.525819
3,73,247,1311,278,230,121,-90.723440,42.525613
5,136,247,3,390,99,79,-90.723671,42.525559
3,115,247,841,196,94,93,-90.723271,42.525749
4,109,247,190,860,381,220,-90.723376,42.525632
4,40,247,867,320,148,131,-90.723711,42.525565
3,74,247,620,153,71,57,-90.722994,42.525914
4,110,247,1195,224,70,69,-90.724215,42.525510
2,35,247,862,284,112,93,-90.723802,42.525819
3,75,247,853,164,81,56,-90.723038,42.525819
3,115,248,841,197,95,93,-90.723274,42.525748
3,75,248,853,164,81,58,-90.723047,42.525816
5,136,248,3,390,99,79,-90.723671,42.525559
4,40,248,867,320,148,131,-90.723711,42.525565
4,109,248,142,946,394,127,-90.723376,42.525630
3,74,248,615,155,72,59,-90.723015,42.525907
2,35,248,862,285,112,92,-90.723802,42.525819
3,115,249,841,198,95,93,-90.723276,42.525747
5,136,249,3,390,99,79,-90.723671,42.525559
3,75,249,853,165,82,59,-90.723056,42.525814
2,35,249,862,285,112,92,-90.723802,42.525819
3,74,249,609,158,74,59,-90.723030,42.525903
4,40,249,867,320,148,131,-90.723711,42.525565
2,35,250,862,285,112,92,-90.723802,42.525819
3,75,250,853,165,82,61,-90.723064,42.525811
3,115,250,841,198,95,93,-90.723276,42.525747
3,74,250,604,161,75,61,-90.723054,42.525895
5,136,250,3,390,99,79,-90.723671,42.525559
4,40,250,867,320,148,131,-90.723711,42.525565
5,136,251,3,390,99,79,-90.723671,42.525559
3,75,251,854,166,82,62,-90.723073,42.525808
3,115,251,841,198,95,94,-90.723279,42.525746
3,74,251,598,163,77,63,-90.723072,42.525889
2,35,251,862,285,112,92,-90.723802,42.525819
4,40,251,867,320,148,131,-90.723711,42.525565
4,40,252,867,320,148,131,-90.723711,42.525565
5,136,252,3,390,99,79,-90.723671,42.525559
3,115,252,841,199,95,93,-90.723279,42.525746
2,35,252,862,285,112,92,-90.723802,42.525819
3,74,252,592,166,79,65,-90.723094,42.525882
3,75,252,854,166,82,64,-90.723081,42.525805
3,75,253,854,166,83,66,-90.723090,42.525803
3,74,253,585,169,82,66,-90.723111,42.525877
4,40,253,867,320,148,131,-90.723711,42.525565
2,35,253,862,285,112,91,-90.723804,42.525820
5,136,253,3,390,99,79,-90.723671,42.525559
3,115,253,841,199,96,93,-90.723279,42.525746
3,74,254,578,172,84,69,-90.723135,42.525869
3,75,254,854,167,83,67,-90.723098,42.525800
4,40,254,867,320,148,131,-90.723711,42.525565
2,35,254,862,285,112,91,-90.723804,42.525820
5,136,254,3,390,99,79,-90.723671,42.525559
3,115,254,842,200,95,93,-90.723281,42.525745
5,136,255,3,390,99,79,-90.723671,42.525559
3,74,255,570,175,88,71,-90.723154,42.525863
3,75,255,854,167,84,69,-90.723106,42.525798
4,40,255,867,320,148,131,-90.723711,42.525565
2,35,255,862,285,112,92,-90.723802,42.525819
3,115,255,842,200,95,93,-90.723281,42.525745
5,136,256,3,390,99,79,-90.723671,42.525559
3,75,256,855,167,83,71,-90.723113,42.525795
3,115,256,842,200,95,93,-90.723281,42.525745
4,40,256,867,320,148,131,-90.723711,42.525565
2,35,256,862,285,112,92,-90.723802,42.525819
3,74,256,561,178,92,74,-90.723175,42.525856
5,136,257,3,390,99,79,-90.723671,42.525559
2,35,257,862,285,112,92,-90.723802,42.525819
4,40,257,867,320,148,131,-90.723711,42.525565
3,74,257,552,182,95,76,-90.723196,42.525850
3,115,257,842,200,95,94,-90.723284,42.525744
3,75,257,855,168,84,72,-90.723121,42.525793
2,35,258,862,285,112,92,-90.723802,42.525819
4,40,258,867,320,148,131,-90.723711,42.525565
3,74,258,543,186,98,80,-90.723221,42.525841
3,75,258,855,168,84,74,-90.723128,42.525790
5,136,258,3,390,99,79,-90.723671,42.525559
3,115,258,842,200,95,94,-90.723284,42.525744
3,74,259,533,190,102,83,-90.723242,42.525834
3,75,259,855,169,85,75,-90.723136,42.525788
3,115,259,842,200,96,94,-90.723283,42.525744
2,35,259,862,285,112,92,-90.723802,42.525819
5,136,259,3,390,100,79,-90.723671,42.525559
4,40,259,867,320,148,131,-90.723711,42.525565
5,136,260,3,390,100,79,-90.723671,42.525559
3,75,260,855,169,85,76,-90.723139,42.525787
4,40,260,867,320,148,131,-90.723711,42.525565
3,115,260,842,200,96,94,-90.723283,42.525744
1,116,260,1805,372,292,107,-90.723599,42.525561
2,35,260,862,285,112,92,-90.723802,42.525819
3,74,260,523,195,105,87,-90.723268,42.525826
1,116,261,1675,374,293,107,-90.723576,42.525569
4,40,261,868,320,147,131,-90.723711,42.525565
3,74,261,511,201,109,89,-90.723289,42.525819
3,115,261,842,200,96,94,-90.723283,42.525744
2,35,261,862,285,112,92,-90.723802,42.525819
3,75,261,855,169,85,78,-90.723146,42.525785
5,136,261,3,390,100,79,-90.723671,42.525559
1,116,262,1544,375,295,108,-90.723553,42.525577
5,136,262,3,390,100,79,-90.723671,42.525559
4,40,262,868,320,147,131,-90.723711,42.525565
3,75,262,856,170,85,78,-90.723150,42.525783
3,115,262,843,200,95,94,-90.723283,42.525744
3,74,262,499,207,114,93,-90.723313,42.525811
2,35,262,862,285,112,92,-90.723802,42.525819
3,115,263,843,200,95,94,-90.723283,42.525744
5,136,263,3,390,100,79,-90.723671,42.525559
3,75,263,856,170,85,79,-90.723153,42.525782
1,116,263,1413,376,297,108,-90.723531,42.525584
4,40,263,868,320,148,131,-90.723711,42.525565
2,35,263,862,285,112,92,-90.723802,42.525819
3,74,263,486,213,118,97,-90.723336,42.525804
3,74,264,472,220,124,101,-90.723359,42.525796
2,35,264,862,284,112,93,-90.723802,42.525819
5,136,264,3,390,100,79,-90.723671,42.525559
1,116,264,1283,378,299,108,-90.723509,42.525591
4,40,264,868,320,148,131,-90.723711,42.525565
3,75,264,856,170,85,80,-90.723157,42.525781
3,115,264,843,200,95,94,-90.723283,42.525744
2,35,265,862,284,112,93,-90.723802,42.525819
5,136,265,3,390,100,79,-90.723671,42.525559
3,74,265,457,227,130,105,-90.723381,42.525789
4,40,265,868,320,148,131,-90.723711,42.525565
1,116,265,1152,379,301,109,-90.723488,42.525599
3,75,265,856,171,86,80,-90.723160,42.525780
3,115,265,843,199,96,95,-90.723283,42.525744
3,74,266,440,235,137,110,-90.723404,42.525781
5,136,266,3,390,100,79,-90.723671,42.525559
4,40,266,868,320,148,131,-90.723711,42.525565
1,116,266,1022,380,302,109,-90.723466,42.525605
3,115,266,843,199,96,95,-90.723283,42.525744
2,35,266,862,284,112,93,-90.723802,42.525819
3,75,266,856,171,86,81,-90.723164,42.525779
3,115,267,843,199,96,95,-90.723283,42.525744
3,74,267,423,243,144,117,-90.723429,42.525773
5,136,267,3,390,101,79,-90.723671,42.525559
4,40,267,868,320,148,131,-90.723711,42.525565
2,35,267,862,284,112,93,-90.723802,42.525819
3,75,267,856,172,86,81,-90.723167,42.525778
1,116,267,891,382,304,109,-90.723446,42.525612
5,136,268,3,390,101,79,-90.723671,42.525559
3,115,268,843,199,96,94,-90.723281,42.525745
3,74,268,404,252,153,123,-90.723451,42.525765
2,35,268,862,284,112,93,-90.723802,42.525819
3,75,268,857,172,86,82,-90.723170,42.525777
4,40,268,868,320,148,131,-90.723711,42.525565
1,116,268,761,383,305,110,-90.723425,42.525619
3,115,269,843,198,96,95,-90.723281,42.525745
4,111,269,646,260,66,48,-90.724038,42.525392
3,74,269,385,262,160,131,-90.723476,42.525757
3,75,269,857,172,86,83,-90.723174,42.525776
5,136,269,3,390,101,79,-90.723671,42.525559
4,40,269,868,320,148,131,-90.723711,42.525565
1,116,269,630,384,308,110,-90.723405,42.525625
2,35,269,862,284,112,93,-90.723802,42.525819
3,75,270,857,173,86,82,-90.723174,42.525776
5,136,270,3,390,101,79,-90.723671,42.525559
3,115,270,844,198,96,95,-90.723281,42.525745
1,116,270,500,386,309,110,-90.723385,42.525632
3,74,270,364,273,168,139,-90.723499,42.525749
4,40,270,868,320,148,131,-90.723711,42.525565
2,35,270,862,284,112,93,-90.723802,42.525819
4,111,270,638,265,70,50,-90.724009,42.525402
3,75,271,857,173,87,83,-90.723177,42.525775
3,115,271,844,197,96,96,-90.723281,42.525745
4,40,271,868,320,148,131,-90.723711,42.525565
3,74,271,340,284,178,148,-90.723522,42.525741
2,35,271,862,284,112,93,-90.723802,42.525819
1,116,271,369,387,311,110,-90.723366,42.525638
4,111,271,633,269,71,51,-90.723989,42.525408
5,136,271,3,390,101,79,-90.723671,42.525559
5,136,272,3,390,101,79,-90.723671,42.525559
1,116,272,238,388,313,111,-90.723347,42.525645
4,40,272,868,320,148,131,-90.723711,42.525565
3,115,272,844,197,96,95,-90.723279,42.525745
3,74,272,313,298,190,157,-90.723545,42.525733
3,75,272,857,173,87,84,-90.723180,42.525774
4,111,272,627,273,73,52,-90.723970,42.525414
2,35,272,862,284,112,93,-90.723802,42.525819
4,111,273,620,276,76,54,-90.723951,42.525420
1,116,273,108,390,314,111,-90.723328,42.525651
3,74,273,282,313,203,167,-90.723567,42.525726
3,75,273,857,174,87,83,-90.723180,42.525774
5,136,273,3,390,101,79,-90.723671,42.525559
4,38,273,1661,410,258,168,-90.723623,42.525697
4,40,273,868,320,148,131,-90.723711,42.525565
3,115,273,844,197,96,95,-90.723279,42.525745
2,35,273,862,284,112,93,-90.723802,42.525819
5,136,274,3,390,101,79,-90.723671,42.525559
2,86,274,1337,442,550,194,-90.723542,42.525730
1,116,274,-23,391,317,111,-90.723309,42.525657
3,75,274,858,174,86,84,-90.723183,42.525772
4,40,274,868,320,148,131,-90.723711,42.525565
2,35,274,862,284,112,93,-90.723802,42.525819
3,74,274,246,330,218,179,-90.723590,42.525718
3,115,274,844,196,96,95,-90.723276,42.525746
4,111,274,614,280,78,56,-90.723931,42.525427
4,38,274,1626,398,244,159,-90.723640,42.525692
3,115,275,844,196,97,95,-90.723276,42.525746
1,116,275,-153,392,318,112,-90.723291,42.525663
2,35,275,862,284,112,93,-90.723802,42.525819
4,111,275,607,284,80,58,-90.723911,42.525433
3,74,275,204,351,236,191,-90.723613,42.525710
5,136,275,3,390,100,79,-90.723671,42.525559
3,75,275,858,175,87,83,-90.723183,42.525772
4,40,275,868,320,148,131,-90.723711,42.525565
4,38,275,1591,386,232,150,-90.723659,42.525686
2,86,275,1193,433,533,190,-90.723560,42.525722
4,111,276,600,289,82,59,-90.723893,42.525439
2,35,276,862,284,112,93,-90.723802,42.525819
3,74,276,156,376,258,205,-90.723637,42.525702
3,75,276,858,175,87,83,-90.723183,42.525772
3,115,276,844,195,97,96,-90.723276,42.525746
4,38,276,1557,373,219,143,-90.723679,42.525679
5,136,276,3,390,100,79,-90.723671,42.525559
4,40,276,868,320,148,131,-90.723711,42.525565
2,86,276,1048,424,517,186,-90.723579,42.525714
2,86,277,904,415,500,182,-90.723599,42.525706
4,38,277,1526,361,206,136,-90.723700,42.525672
5,136,277,3,390,100,79,-90.723671,42.525559
2,35,277,862,284,112,93,-90.723802,42.525819
3,74,277,105,404,278,224,-90.723661,42.525694
4,40,277,868,320,148,131,-90.723711,42.525565
3,75,277,858,175,87,84,-90.723187,42.525771
4,111,277,591,294,86,62,-90.723870,42.525447
3,115,277,845,195,96,95,-90.723274,42.525747
4,40,278,868,320,148,131,-90.723711,42.525565
2,35,278,862,284,112,93,-90.723802,42.525819
2,86,278,759,406,484,179,-90.723620,42.525697
3,115,278,845,194,96,96,-90.723274,42.525747
5,136,278,3,390,100,79,-90.723671,42.525559
3,74,278,58,438,290,245,-90.723685,42.525685
3,75,278,858,176,87,83,-90.723187,42.525771
4,111,278,582,299,90,64,-90.723850,42.525453
4,38,278,1496,350,195,128,-90.723724,42.525665
2,86,279,615,398,467,174,-90.723642,42.525688
3,115,279,845,194,97,95,-90.723271,42.525747
4,40,279,868,320,148,131,-90.723711,42.525565
2,35,279,862,284,112,93,-90.723802,42.525819
3,75,279,859,176,87,84,-90.723190,42.525770
4,111,279,573,305,93,67,-90.723828,42.525461
3,74,279,23,477,285,272,-90.723708,42.525675
4,38,279,1469,339,183,122,-90.723747,42.525658
5,136,279,3,390,100,79,-90.723671,42.525559
4,111,280,564,311,96,70,-90.723806,42.525468
3,115,280,845,193,97,95,-90.723269,42.525748
2,35,280,862,284,112,93,-90.723802,42.525819
4,40,280,868,320,148,131,-90.723711,42.525565
4,38,280,1443,329,173,116,-90.723771,42.525651
2,86,280,470,389,451,170,-90.723665,42.525678
5,136,280,3,390,100,79,-90.723671,42.525559
3,74,280,3,520,262,304,-90.723729,42.525665
3,75,280,859,176,87,84,-90.723190,42.525770
5,136,281,3,390,100,79,-90.723671,42.525559
4,111,281,555,318,99,72,-90.723786,42.525475
3,115,281,845,193,97,95,-90.723269,42.525748
3,75,281,859,177,87,84,-90.723193,42.525769
4,40,281,868,320,148,131,-90.723711,42.525565
2,35,281,862,285,112,92,-90.723802,42.525819
4,38,281,1420,319,163,111,-90.723795,42.525643
2,86,281,326,380,434,166,-90.723690,42.525668
3,74,281,-3,569,221,340,-90.723749,42.525655
2,86,282,181,371,418,162,-90.723716,42.525657
5,136,282,3,390,100,79,-90.723671,42.525559
4,111,282,546,324,102,76,-90.723766,42.525482
4,38,282,1399,311,154,106,-90.723819,42.525636
